userID,gameID,prediction
u84107660,g01873417,5.597252303872457
u88078966,g70959280,2.2124936093561836
u49552980,g99701966,2.994192811876995
u49277361,g85442587,5.489372223561309
u56398131,g89809648,4.134748843580715
u95327242,g68972072,3.7247598492119636
u33701854,g96400225,3.3590606576191453
u45788560,g75526007,3.5600065346538043
u79311898,g53666531,5.010846368001685
u15844193,g97744219,2.459773964017507
u15684380,g28397260,2.2142095587402686
u99304578,g01125194,2.252476771949368
u18475136,g60903743,3.069442174106208
u22806439,g79027240,3.815593264768212
u07492501,g07625242,2.842030942313661
u76337229,g40551467,4.733706643460264
u60107349,g27491100,4.1990745358758215
u25659534,g65052090,1.0685647951632278
u04109297,g37424874,2.182381372756655
u86363218,g96830890,3.2429953928205215
u76099430,g70782977,2.154359880181084
u50393013,g30645652,5.144828839260713
u34823218,g10773791,7.693922327048618
u00357752,g59682009,2.473177870873854
u68920036,g69849525,2.7830321556747832
u91597080,g10259243,4.483451822736448
u05925641,g94064095,2.3703446531994787
u12518319,g37422652,5.408163251065346
u97374520,g34216483,3.073385497162126
u14083278,g32642694,2.2825057261451462
u45626420,g29741733,4.108889564980539
u03872755,g45024343,2.557765622067375
u85987227,g07027969,2.4850074609647743
u51270439,g23007691,3.1207781309103746
u80947360,g83221585,3.192223910028923
u90013638,g29390929,0.9374517356870733
u29861752,g62447508,2.667412878703056
u56950420,g81456217,2.663555209180379
u54460395,g50163420,4.790491345886412
u32556425,g69849525,2.79252758074106
u96833073,g41577769,6.535026336320111
u13132900,g88529278,7.286331775742812
u70077306,g23175113,4.5897003982319085
u16309255,g78811835,2.826949872351818
u28772315,g62438733,4.108537082883586
u00917889,g15886508,3.6593639676817284
u82276354,g68047320,4.700075221000124
u38529990,g61264440,3.5329832716043565
u89611235,g36958384,4.5243487585566475
u11874308,g70224294,2.255802150780577
u65355271,g74469956,5.379288773464575
u86207846,g29494592,6.2327355263369215
u91629602,g34412552,2.7002836523044467
u61310258,g58854798,4.9060169527472635
u87968882,g41031307,4.796479883501753
u52623513,g32799642,2.5694245418182193
u70845835,g61856392,4.979514650740191
u41206699,g32642694,1.8818669704880384
u80800629,g85585830,1.9108045830867617
u89993397,g42154675,3.5596670268713915
u15856655,g31541380,4.8606145060955175
u15184272,g14120436,4.2048649092752
u93087874,g74412462,5.091601426764612
u08023215,g01914885,2.4784566501410805
u63671803,g74112521,5.40162626994075
u89127451,g64348065,3.390073474165162
u30403615,g40499587,6.859848912763322
u50571874,g17074600,2.293731249519314
u21985678,g24822320,2.425676456110047
u70365105,g57834425,6.867957056495598
u39204633,g21351410,5.593943646165533
u28339892,g37790060,2.728759366972047
u89283513,g32799642,3.04988418497115
u85747671,g67911273,2.8870226978852584
u51933795,g68817798,4.340832398987489
u31435261,g54703242,3.404288621987131
u27047386,g19179172,2.7438296053841063
u46440137,g57834425,6.702350351632618
u70389962,g70852781,3.2735682929975316
u44265032,g29503391,4.719056460546995
u64823722,g90898833,3.8952491448556747
u21119103,g66220144,3.7515446280076485
u86609329,g46628873,3.2802759606694982
u46098712,g99701966,3.9053030178855517
u01257584,g77806076,6.2906118261965
u50474220,g32003820,3.399713757668251
u72101923,g69336814,3.089834725848294
u77923984,g86565202,1.5398593019636249
u78369854,g82994209,5.229457592197095
u97764793,g36958384,4.69902166863524
u17344649,g89355707,4.3653199425831115
u79483995,g10773791,7.694457313451785
u50987399,g83093985,3.503357594152438
u09282584,g73199890,6.143413246106547
u24002764,g15714062,7.430949670761986
u59662588,g70822619,3.023232080466522
u76252009,g02273341,6.4546701488378595
u05262872,g35073657,3.66986093720165
u40851939,g32579898,2.5737315988491503
u59032470,g74469956,4.66627759208123
u62593459,g27594854,1.862428705640685
u92729375,g64658225,3.707044267758604
u61457662,g03420056,3.172644052723584
u71532684,g56739669,1.5059353468397747
u91465670,g72460998,3.3543161449090646
u62509621,g21037002,3.5921141475675165
u40842089,g15547870,7.063999914860009
u49277361,g24809309,4.5113442213368256
u93778630,g75862273,2.5488068761061777
u51978182,g43409822,4.19634593763926
u33660100,g01756122,2.9212825439082892
u95869430,g03420056,2.4996426443842403
u22901646,g60267962,3.1089505292973705
u25208695,g80979867,2.9000860305058502
u54411535,g91479688,7.72832709282601
u43213412,g41577769,6.314452851982157
u58591954,g45508008,4.1606824478476385
u84646727,g77400036,3.0783119022440557
u96653482,g18295757,3.4905430199095573
u77042788,g99496555,4.100769744739639
u01548620,g68132896,5.117737381087547
u87968882,g20439736,4.6759425803773365
u57508791,g52620301,2.212024950284787
u96135866,g51367911,5.870595201760938
u45102457,g93941352,3.317232371314163
u20673201,g31370047,3.740472737018675
u24258237,g24982722,7.4802231947720195
u82936629,g04423005,4.340739558157295
u25546418,g89200271,6.516969788197333
u61554023,g61375571,3.6030291448901255
u06128434,g08143802,3.106346364702453
u79736245,g99496555,3.7374279262407253
u59031462,g26732871,3.9945583906892583
u97844972,g99496555,3.4084211745402384
u72218324,g36879809,1.9374036338349396
u98582042,g59132435,1.3748084824505762
u61484835,g60355697,3.4535973758847245
u60950849,g31000512,2.4211011438652754
u70333628,g69849525,2.682652114272236
u24181782,g06177547,5.481600881607391
u47732229,g77400036,3.215441681557484
u82283855,g77112337,4.2672190538243155
u97172419,g54506405,2.4444210870477825
u52038231,g50163420,4.797787966627972
u90437656,g01392148,2.312132190251853
u79245037,g29657740,3.8364722606541712
u82636912,g57734956,5.424776515826069
u48769811,g79027240,3.1411876009954995
u53217558,g57834425,6.8252672300682224
u58580978,g33776814,4.639158486550078
u30465751,g65734768,5.949943561941645
u27151367,g31712310,4.2744620024469375
u67942871,g75228197,5.592415398659345
u19144057,g06097413,3.7804017943288835
u37729922,g13832911,2.056920442394908
u93197231,g22244120,4.120302216654682
u36550257,g77806076,6.586740981821428
u36368445,g85711869,1.8955291077256977
u05348113,g91177309,3.8835080068033285
u89455223,g83773334,2.1717977399345116
u76320021,g09698387,2.7612507410428364
u24074275,g28112086,2.6757652096440996
u06223538,g48657523,3.306010662628904
u76337229,g22244120,4.447702714320454
u62855536,g18283520,2.9490684173156687
u64671579,g67170903,2.4978511977190627
u30008524,g75228197,6.166096914307298
u52329729,g99648790,5.071565241974297
u91710841,g90836168,2.9727994527703587
u78202970,g27545941,2.277874102971186
u18236937,g45232069,6.786673930893265
u73988548,g35155801,5.204807401670398
u64072664,g57500715,4.542875822316317
u05581149,g05914065,4.656354958379924
u72460514,g81880185,3.33432580221691
u97404913,g44688036,3.343604490826512
u34253509,g51234623,2.8657214003562377
u55350279,g74112521,5.2220602889116705
u78669382,g04615400,3.152090757558177
u83288532,g82616432,3.9921849973194865
u35871341,g11225866,3.2981605364217508
u79736245,g51770536,4.534077513686354
u01273112,g08020339,3.8902709687447086
u26970308,g26732871,4.455253281123784
u93608656,g23526298,2.005605366776477
u25854881,g67650495,5.06794274783311
u00953018,g22764090,2.163531005263544
u03606376,g64596037,2.7515209818220123
u78239215,g02903254,3.0023760977056466
u01404007,g52043468,2.1543120652341594
u14744614,g89809648,4.394035476757751
u95116754,g27545941,2.8236226354051523
u38480551,g11862712,4.0664624561936416
u98179594,g33646816,3.7582371769311917
u21721881,g15533487,3.0588687620446793
u40017891,g82275622,3.0612227086796295
u80165894,g98969338,2.46162859780939
u06266052,g02141122,6.3052853494525944
u88918226,g66086214,2.9795858075876973
u43379937,g89122297,3.231615691622136
u82936629,g82668863,4.6178842673555
u73038623,g76810548,3.8243524260039266
u05074550,g69033010,4.496815770305854
u67579650,g09572072,3.2013896748848953
u26589467,g91024164,3.676079981585458
u50429444,g04423005,3.912037542090684
u65571103,g75307137,2.931155972047162
u29223775,g58129520,3.6780924508166906
u69256218,g28713033,2.763536402851989
u21816427,g47086763,1.8779818041411156
u42246210,g24662129,3.499487037834398
u48984343,g35648086,2.5462640433040264
u53095821,g63281890,2.799111018812435
u58254457,g73199890,6.08261058686778
u42702163,g03262233,2.61542375441703
u03242465,g47087082,1.876454503932727
u18475136,g75248233,5.162083901244809
u68516306,g69081883,4.28726399341584
u84808599,g36122744,3.2933570680967037
u42246210,g75046549,2.569107545150355
u87833081,g27545941,1.610911423391634
u62365327,g48350599,3.736291280322984
u12301728,g66086214,1.9623164758785472
u04989018,g68818867,3.92552342711953
u48146405,g29752784,4.354459584790678
u82034119,g49593949,6.95308882439977
u06718972,g98727077,2.1540091720383234
u27320565,g74119615,1.3089587395892717
u25112250,g27727435,5.414400989423742
u39661678,g73792397,3.6593465133498517
u78952874,g98293003,4.3083027765123605
u13037838,g57676011,-0.4945489838091177
u00230473,g63750844,3.9192516924899343
u92729375,g57752541,3.0542470134541153
u68962324,g98831995,3.8646740202570946
u46455468,g00663854,3.4449773222551854
u20565215,g70072143,3.2253998493814793
u59257747,g82616432,3.894879725441578
u05559940,g58644903,3.2069989922610125
u03555083,g58854798,3.630720025635976
u56955087,g39366834,1.459802739976148
u79616152,g91456497,4.366375520054432
u33701854,g75350146,3.5268370866381025
u79022459,g15870705,1.1884529064999638
u17484711,g81608348,5.128682793338287
u98199780,g25962198,4.686010166908773
u72875778,g22948369,2.721269770646863
u56130971,g10773791,8.12030168220124
u50711069,g34491894,3.3351225097027415
u51628961,g15547870,6.856375059092608
u62006504,g84315074,1.9919146752076036
u87047715,g57032458,1.98328382806949
u19082710,g39879078,3.980441838383
u70840120,g75248233,5.490036260186149
u86061123,g40499587,6.382992057153293
u32427956,g91479688,8.119602622385312
u95974698,g96831210,3.5366323333537757
u37098825,g92734872,2.9020335323513446
u24806121,g51283481,5.899619791452466
u91673094,g94547789,2.897570312937329
u58591954,g61225634,4.194573477266799
u66634043,g46300937,4.4869446595067775
u91942049,g89998902,2.338261279960945
u08730023,g15547870,6.956494240754928
u52584928,g74112521,5.284425977923187
u89121112,g76810548,4.134029146291972
u24606346,g27370047,3.8564331044175617
u14744614,g46950698,3.833816868644382
u55012617,g40110970,5.271045551176104
u56533690,g61434161,5.072226842087511
u28952108,g14525638,4.736560514339645
u60956716,g15714062,7.237605852456933
u17819244,g49614477,0.8632345244280495
u84685369,g84207332,3.018011772495811
u55344934,g75307137,1.8699718030354067
u31760825,g91479688,7.914900350985475
u26892098,g77112337,4.778669221681795
u00134864,g45963204,3.915336590684384
u33701854,g84397720,1.0994454373596056
u36368445,g16087475,3.945047783002035
u03047013,g15552748,2.949846481585109
u69804013,g15881340,4.669946752327243
u28472852,g99496555,3.408253104249867
u45443096,g33872505,0.721511223291899
u03209692,g68594066,2.569455919333307
u14947742,g32136079,7.763700041609897
u03766095,g14806591,4.214214355542345
u96397429,g62450068,2.778828858696682
u01702644,g53996086,3.1125031491271837
u95609094,g58375086,1.6157059851559175
u09449250,g12946119,4.505818506238828
u84256962,g79735883,4.855450031121334
u80016522,g43689131,2.5902948737934324
u64551849,g45468788,2.0728053922360807
u90666952,g59271404,4.772478214783904
u22189740,g04615400,3.543875976976768
u69825040,g70709452,4.0717459224361425
u74607544,g33467117,2.293017850057699
u89194281,g01959969,2.7678655534815655
u79983162,g16135457,3.383763323112319
u60467661,g16967024,2.291462006369437
u67524069,g88406710,4.506803174618561
u84893172,g08539439,4.036798531252408
u03079604,g29578492,2.623018734631125
u46534106,g57869201,4.33714866742253
u71039405,g34621957,2.802387356534189
u29321637,g32618319,2.655518351976471
u78852241,g74412462,5.334457137189581
u66436749,g01896032,2.860783412265743
u31103256,g10923163,2.954881212151863
u71346354,g70793668,1.5951885327619673
u08460828,g79499736,6.440515090715019
u92300468,g01660600,3.8252853572700127
u72264483,g52454443,1.7736798351863428
u66562726,g09480895,3.522805133988011
u02675249,g27727435,4.850132673882805
u93079036,g68817798,3.9646380365446774
u69485669,g89492775,5.035276335153014
u00211549,g35155801,4.730673859915369
u04419184,g57303786,1.5502226220926487
u25908601,g36769937,5.1223333353092
u88005292,g70286157,6.0535519605871055
u41151069,g31190276,3.59957814864589
u79736245,g94693950,2.1088917731663086
u99541187,g11075424,1.9569765972799653
u67539673,g60903743,3.097873497619761
u77324703,g93275053,2.70743521349941
u30064155,g76745472,3.8159652847683985
u56283764,g74412462,5.671761148502628
u75422714,g27574702,2.333850833479614
u60932748,g57175884,4.034470610958897
u58222580,g31948580,3.4440333124182025
u42087150,g38434648,3.9434126384273855
u04495704,g05546633,4.039173032633597
u29870923,g66712584,3.3210119782571974
u02031747,g10773791,7.673825383542316
u35434324,g36769937,4.417823721045343
u13781212,g70232376,3.2398369092796413
u32200747,g13612183,4.075942901758109
u65716937,g78355069,1.361968705556916
u38431056,g29494592,5.162531446565396
u88078966,g99544321,3.053323915805324
u24898713,g35870742,1.5062235183883659
u97524202,g47352460,3.289191922419574
u97529203,g17514824,2.3551920022518593
u91601224,g91024164,3.019276927447597
u33042402,g05914065,4.518666029198497
u37985361,g26654626,2.5234486214311542
u88576741,g74469956,5.415194909028541
u90337818,g33872505,1.8694459525577238
u30858659,g72772720,1.7135378619234467
u04893836,g06565154,2.129934454870633
u04592959,g01392148,1.900204678767853
u61566227,g10773791,7.930034857248909
u86233079,g42048597,2.1717585129504005
u73963959,g48617435,3.1793251231438084
u16475280,g89122297,2.657803219512412
u51924276,g18283520,3.4820652411769846
u90197414,g08561999,1.7971811327413447
u73902482,g78580495,2.7713829336915365
u60214421,g12667678,1.9414901882739164
u36083070,g73495588,1.9376019129494837
u55381716,g79499736,6.566464187056507
u28013317,g69849525,3.325695876922513
u50722734,g19451556,3.8750296616191866
u97588174,g37493591,3.0032818033970083
u77223935,g19179172,1.9375288912952633
u97701708,g47087082,0.7525237367312343
u37900768,g29741733,3.503708929512152
u79460635,g26732871,4.074622023259084
u63836814,g57588908,2.936793069825259
u63135910,g08511321,3.4676403781663807
u79029777,g82668863,4.019638029454749
u89709906,g11075424,3.576620269345134
u21721881,g00083675,3.094604070946932
u50247870,g63396588,4.776685805376258
u91703040,g00919878,3.7091375583501316
u25631744,g94730688,2.722479665958227
u32091192,g49387258,2.1105077902426856
u09833175,g09881593,2.908452852049205
u82525440,g41623816,4.637121117590607
u44144641,g28112086,2.8074420653998877
u07307818,g99701966,4.046489742500007
u24964143,g67139666,3.9243155800428196
u21835562,g09670581,5.40400076317628
u28572651,g10773791,7.4553803749487635
u50097048,g76960634,5.447147850009049
u72460514,g57500715,4.381496705465275
u53728448,g97784906,3.7764173491366964
u29861752,g30786147,3.663331341072711
u54965133,g47205010,6.218544563915456
u02115872,g82194239,2.3752420250096513
u82706763,g15547870,6.805105373283586
u90915062,g86739752,1.7457345415577916
u97964725,g05551150,4.285284585108613
u73887880,g78518895,4.849438443366378
u87853991,g85719462,1.046832858404936
u47452289,g41623816,3.698187749484352
u87047715,g45792269,2.170447943641622
u25180573,g35549655,5.630056334682935
u95761612,g73265847,2.4265614078091966
u68920036,g28652141,4.084141155365563
u11464339,g14525638,4.674433056100824
u43617344,g76892743,3.246916669713043
u47741496,g51367911,5.44310775375536
u93087874,g96830890,3.3156888631469856
u03928459,g26732871,3.8593304518295417
u79876988,g65170299,2.1978093911424157
u68963273,g57588908,3.01538451116847
u13660877,g03304317,4.123354211559728
u96986530,g47321452,3.664257453017545
u27781621,g29657740,4.188551492271187
u65309505,g91668444,2.599085287104483
u73423857,g01392148,2.9966311076459853
u13091101,g55811676,5.367980806135456
u62402243,g31541380,4.864488969560029
u02141695,g41896919,2.5941791951160944
u39763579,g47205010,6.1992127379036805
u39566284,g15360200,3.4269646228594386
u93233776,g74295208,2.8225108147411224
u91005202,g06097413,3.917321649965187
u36252269,g56621675,3.4781688933505785
u35251403,g81880185,3.0875161158681936
u79541988,g35444269,4.172366582106033
u48165337,g27545941,2.6414239563124617
u62493616,g03420056,3.3224343393633116
u17437051,g55239305,2.587459600659498
u97040079,g09480895,4.208272570992121
u20565215,g66296428,5.082022483812484
u09833175,g68818867,3.600420124136942
u74606341,g75228197,6.149843197808881
u82978282,g53223749,3.658937377329645
u79029777,g41577769,6.094662883613104
u25208695,g01660600,3.993331597954734
u03508640,g10183897,4.302185499623731
u70506781,g68047320,5.299428019780374
u65998850,g81276377,3.8703578400890413
u41527196,g75228197,5.747659591461401
u45517560,g27545941,2.341234345905558
u39757778,g73542870,3.0862833278027586
u05849326,g92237283,3.62275554660633
u25511862,g15714062,7.493469155296665
u05518843,g25417282,2.5984442367290264
u73134199,g89200271,6.018346399611939
u52584928,g24479985,5.068319938717775
u13870386,g61264440,4.1934716308929385
u96429166,g62704618,3.704673274895293
u03942497,g67646663,1.3356525263221741
u68359025,g24982722,7.9263767666013845
u33972323,g29298348,4.050023847660272
u94739498,g07132329,4.525600870590122
u05612975,g36958384,5.2882311794313885
u06443401,g39390764,3.5387469220398056
u94977887,g55951975,4.0389189068870195
u02506265,g18762273,1.5312750395523875
u58355850,g59317800,3.830362889550189
u67415955,g42729032,4.872387829112231
u83922820,g59682009,3.7814821935329617
u94110904,g51367911,5.4957037869329035
u67469868,g26732871,3.2200656866103694
u26710071,g71471611,4.920751540346661
u82441061,g26481447,3.2607377244902325
u03790099,g05031080,3.2741746426072456
u13037838,g42862258,2.0423567868864474
u49777167,g85900991,5.288961953126744
u31308401,g74940678,4.091706118667693
u93281562,g29170259,1.8508152847131825
u51174639,g33503307,4.282845285367076
u03928459,g84770347,3.3533838262872533
u05925641,g41940044,2.542168358822934
u02115872,g42729032,4.660680422899228
u12847129,g11225866,3.7017540937178053
u12979095,g24982722,7.779868232062272
u50715052,g68959096,5.523049096836614
u87744371,g68135850,2.668826836303929
u07147711,g05546633,4.371320417443998
u61755488,g51283481,6.688531593189458
u45320223,g24982722,7.5037392400929015
u05054970,g14806591,4.0600091218490775
u58634399,g70709452,3.487580744055199
u62599776,g03136155,4.507461047611397
u72952508,g61869150,1.3029841278382341
u57699231,g86199393,3.8022972071669434
u29321637,g44734076,1.657798546965905
u92869955,g88406710,4.290657327552501
u93459370,g28788625,3.646004644629015
u52329729,g74469956,5.689668489569813
u78669382,g60559218,1.4154078194694222
u16373585,g10773791,8.20468522610242
u90087391,g22024304,3.253229966437643
u58567605,g35997967,3.2035790325150098
u91573501,g31948580,2.7187053564792247
u27151367,g36769937,5.211623027527241
u15842478,g79943667,3.054878075642668
u47054693,g51283481,5.799917917701153
u22405118,g28403640,4.4211258574256735
u69868920,g62607719,3.1103037389791726
u00656603,g91479688,7.981021922228723
u20433143,g61958781,3.9600449866553715
u56959833,g92405872,2.457752196695881
u10032617,g31252788,2.083962396513274
u81360847,g14368997,3.913436374302845
u77923984,g97784906,4.0066336962694935
u10096161,g89809648,4.309212495244383
u24890000,g85617864,1.443756779425608
u40251545,g83142952,3.0238421252089163
u37863076,g78566721,4.213826105945943
u41303810,g89200271,5.9578894852614805
u62637431,g07912012,3.238597153468729
u60467661,g83221585,3.486989844478733
u89455223,g68660659,1.6661038302727949
u55972013,g09482600,4.234768030277511
u07400716,g94410811,4.068533339488041
u42551138,g68940279,3.59176226926529
u38155838,g65170299,1.7663004415627133
u06535015,g26732871,4.444367962186219
u53669213,g82142560,2.334689130521369
u04495704,g04226156,1.8504520918501348
u12848199,g68959096,5.107669118029141
u61673203,g84397720,1.2077370929754396
u65683665,g55933232,2.033731282328311
u16745193,g89194710,1.9173843655575131
u00267338,g88859177,2.3228757139450664
u19089061,g10946181,3.949806811678303
u75810981,g28397260,2.505354584871344
u04771226,g39070083,3.3044308329892687
u71363357,g82220080,5.779140514333907
u16078694,g66712584,3.229478350823458
u98636597,g17807252,5.511174331082961
u90192986,g16158766,2.5796199062341234
u83692399,g70274773,3.9398645891006727
u83369428,g19425343,5.340705954826516
u84512016,g03465503,3.770217136027661
u08806945,g58854798,3.335773851192544
u46171715,g64658225,3.4758038795602255
u81360847,g50163420,3.7356441790747095
u02411241,g11862712,4.0837508241711085
u36191992,g72250134,3.8433573370765814
u56950420,g25077590,4.726501107521817
u53935276,g78336897,3.778215575246662
u74607544,g15886508,3.4422302393353146
u67469868,g17074600,1.5285821341677408
u92729375,g83223954,3.5810572528023403
u17762101,g53666531,3.983327887432809
u82214398,g24982722,7.62949154435066
u84685369,g93023830,2.636225324379832
u16456464,g84465937,4.564755084668724
u76048097,g47239872,3.8618609323056012
u82858094,g10081212,1.7594741111659833
u69205212,g05433554,4.221635268580119
u32377855,g35997967,4.008443134064967
u78080781,g45086997,3.8618697114241756
u69602997,g71906049,4.018729969029775
u23477614,g05339526,3.20263051285725
u44605250,g87749248,4.681631132263424
u04495704,g54465548,2.40169983089998
u76337229,g74045632,3.0654780212073134
u94183551,g39422502,5.257987509810659
u78378365,g91479688,8.067181092710522
u17146065,g61728788,3.3635841474703483
u12208696,g64574718,6.236440127343029
u85391510,g36060349,2.4040298421384696
u62054025,g44688036,3.8254024397245034
u07615032,g64348065,3.3762078968365206
u12295175,g36338988,3.7355836697917075
u08049987,g04226156,1.7335121388947718
u55833077,g81880185,3.825435782342865
u66627551,g87757756,2.8387409621071584
u60932748,g35449408,2.212564790403147
u55775021,g71184832,4.338689570957899
u84285911,g46425800,1.8038513708494999
u57130814,g80441672,2.542791839056374
u90337818,g17074600,2.7786135826946197
u36575600,g87968210,2.210822128231438
u39522602,g42523222,2.641581140189598
u06083958,g05349653,4.451933106470003
u32039155,g31712310,4.877361863621646
u48627436,g09409361,3.15098566340141
u67579650,g96830890,3.8211950260731466
u59712341,g23931178,2.7765857151301185
u14947742,g39534254,8.943705677514172
u74727237,g68135850,2.111120395650674
u64671579,g06730153,1.5421785684272362
u56316691,g97931549,4.579463965319925
u91547889,g88059692,3.7168286451005494
u31455231,g73792397,3.0908531577522633
u01432674,g10259243,4.527452822655732
u58467820,g70274773,4.188217400672135
u44337325,g12104166,3.3682823540245215
u01273112,g89911564,2.554726344063919
u22850335,g15339821,2.7518827845550824
u75810981,g71312034,3.007607007652643
u38374332,g02637258,3.6812065658851263
u47024805,g48617435,3.40723527695535
u06628299,g91479688,8.351868781122937
u63020311,g25962198,3.0669501271725688
u87994715,g79735883,5.644824090167505
u29474547,g03262233,2.3882052150361157
u50863008,g83757895,3.9105412969508984
u63226303,g89492775,5.293954056079057
u31932193,g50163420,4.876661587360178
u83785915,g60559218,1.6027509358857768
u11594017,g59271404,2.913943764881329
u50950086,g34193208,5.109416405809721
u88843432,g66877021,3.551475463687445
u32471468,g11862712,4.13176573978583
u87010980,g52499861,1.8348474940239565
u44237420,g57834425,6.229393749365753
u53954956,g24479985,5.460363673998907
u83284468,g15540544,3.0952237741549165
u77638664,g45232069,7.183316844723898
u22096553,g87778977,4.7430316065978655
u99077364,g05463839,6.975502778554793
u27790560,g68132896,6.116065693554274
u51716459,g09018634,4.411396870324773
u91022469,g73199890,6.2892176340274695
u16346527,g16340026,2.555411346065969
u76210098,g71184832,3.902994090674621
u40677475,g67274965,4.456095139596952
u13077088,g75591774,2.243807782003503
u74606341,g59132435,2.011177400690877
u93072491,g15881340,4.332066098486941
u59060268,g03136155,5.496644220484197
u12304471,g46013492,3.370193101303779
u27151367,g06177547,5.512246451965522
u27420825,g55070029,2.4785559809242232
u36391675,g29881964,2.517114332414142
u30530866,g77806076,6.700159558201149
u93197231,g64348065,3.554832522253037
u11263704,g28109454,1.759157037138426
u62823708,g34491894,4.085004495222784
u55677715,g82441703,6.13289486573029
u96016559,g10773791,7.961632475081496
u93268038,g94517064,2.807518958456081
u72447246,g91362829,3.180680442747939
u00267338,g75024126,2.2021818036562193
u66778719,g46446145,5.204057160421677
u93067210,g07132329,4.572157370367815
u34253509,g72460998,3.7773712718728225
u08543832,g63986135,5.049208134989956
u15010009,g84397720,0.1947600616448053
u92106319,g36841558,1.330016319498091
u80527980,g94299923,4.307679325581606
u61738822,g66086214,3.142487076134576
u44357789,g36958384,4.922300491887033
u28399235,g06045292,3.802187769826926
u08166315,g16073667,4.703424641135702
u98799221,g76636208,3.7825958333252334
u59370489,g29741733,3.4555427041561897
u78875726,g38138064,3.215969302770227
u71776180,g70286157,5.4688791980330524
u79574037,g38337771,2.334724784501002
u24964143,g79735883,5.216649745161796
u99613619,g30788745,2.775746699601788
u29258017,g11862712,4.197787747036786
u42222023,g70232376,1.986204966543335
u20480826,g06607161,2.5876031598242846
u44651358,g77400036,3.2744551248275333
u12864301,g30838069,1.1978606067831512
u95116230,g53666531,4.158423590895621
u59869979,g16952539,3.4816089703154756
u16475280,g82616432,3.67276890412337
u08333025,g25876484,2.800974940612597
u43524236,g39040827,5.072689790531454
u83611613,g50444948,2.5460701699899873
u54669683,g25723374,3.008904410877654
u28677421,g75350146,3.2762188835112465
u89611235,g00475133,5.12188674079009
u24297264,g78849205,3.1945155271491634
u46872691,g00131880,2.7598582254531467
u28280826,g45605061,3.803581348322833
u13941294,g78323532,2.4581062437257475
u12695777,g28073206,2.3518567614611445
u64713703,g70822619,2.762661642512729
u04150783,g63870321,2.53512659369938
u37104306,g20944046,3.8383314770889174
u72403958,g82220080,6.688230811823654
u01550961,g10773791,7.945488000556104
u74710280,g63396588,3.797613575720722
u71268429,g00919878,2.9252080414174864
u85260423,g53223749,2.7893583513681284
u92600056,g92017077,3.5467607144218563
u35218679,g93941352,3.4078854484714745
u58007912,g16653801,3.7858072023050466
u85776835,g75228197,6.066516441499136
u85762815,g28434261,2.6428097482645985
u69465618,g94257083,3.3459268176415526
u50063446,g05900475,3.5607251861684723
u42937868,g31712310,4.61358060028801
u50755757,g81608348,5.865920671490462
u55381716,g57016851,2.888874203417447
u07815768,g77806076,5.735917606711685
u09703080,g48254339,5.063691453716858
u08183618,g82668863,3.7577343443099807
u51944505,g15547870,7.290400875476883
u74938500,g91799982,1.7634205141973567
u10867316,g71012857,5.573134869876708
u44605250,g29741733,3.9628414288287237
u34924368,g43436077,5.1365158569130545
u48132872,g10126403,3.350068908954846
u80039881,g92405872,3.4044694668250686
u53621137,g35449408,1.9002594048482593
u56473182,g35881004,3.1189223597812386
u15830132,g59132435,1.9894067636219548
u29394603,g02948692,2.2332909426577787
u33682209,g24194110,2.651131536208344
u94408928,g51283481,6.22749851643702
u72084470,g29567022,4.289510074375246
u37985361,g92454558,2.5327055012935205
u76617351,g68818867,4.4500405143269175
u34823218,g29741733,3.8474932933856216
u43373712,g22386746,3.9974684605899036
u48616923,g46300937,4.997753391304303
u19989507,g35088852,3.330531704334893
u95721915,g14806591,5.013477354779107
u76337229,g96830890,3.5612739419005366
u01641914,g51283481,5.589301641374901
u95908384,g90379019,3.7118367510046313
u04893836,g84515065,2.8744796424698213
u91547889,g70072143,3.103989858836319
u12444225,g58854798,3.308708382753524
u85504030,g45328688,5.163229118048619
u73423857,g49636917,3.6296639887990376
u14849258,g73265847,2.3258701533692925
u61311171,g52140787,3.7818514618366654
u74620439,g61214579,4.835679420586486
u91136278,g72890241,2.9847332799473647
u96202002,g59833534,3.959516673440211
u38374332,g22244120,4.621764753403894
u99613619,g80157344,3.632549680801356
u75843353,g57869201,2.001002519413164
u18546872,g61264440,3.6600482885856422
u61683676,g59452361,4.570464458375115
u69878594,g37422652,4.987927771628547
u07865982,g93325439,3.350231667203919
u09393362,g23175113,4.21796107204603
u01098762,g76810548,3.3037690335036216
u92449505,g75228197,6.540602403671716
u69937439,g26192910,4.419797411144115
u94172939,g66481183,1.8858076000755526
u97169515,g39845845,4.73257325889376
u17777056,g26481447,4.06703266260217
u14132955,g15371817,2.0468084574757857
u12351438,g47087082,0.29540565448980205
u13037838,g57843499,1.7757991194038012
u07951454,g40485117,3.76184766255121
u43518899,g68594066,2.000314869933834
u42467385,g67646663,2.180060639999028
u98234762,g27491100,2.9519429031502384
u00875922,g58129520,3.808464278568573
u17863042,g92468669,2.0377399656622863
u35815915,g76745472,3.900080481130019
u15843139,g03508032,2.9186783738509687
u86247581,g49134759,2.4494438337552724
u29258017,g93969631,4.543162104433988
u40585757,g64348065,2.7497223999742566
u95232083,g65905047,3.5371626418377704
u21958648,g70898962,3.4720043387213213
u87833081,g62438733,3.2269525884768493
